,no,s,n,marketCap,price,change,revenue,url
645,646,sha/601827,"Chongqing Sanfeng Environment Group Corp., Ltd.",13829360325.0,8.3,0.61,6005429945.0,quote/sha/601827
646,647,sha/600729,"Chongqing Department Store Co.,Ltd.",13828788442.0,31.3,3.03,17116126247.0,quote/sha/600729
647,648,sha/600641,"Shanghai Wanye Enterprises Co.,Ltd",13811872683.0,15.24,-2.74,510315790.0,quote/sha/600641
648,649,sha/603317,"Sichuan Teway Food Group Co.,Ltd",13771402166.0,13.91,5.94,3278969439.0,quote/sha/603317
649,650,sha/603883,LBX Pharmacy Chain Joint Stock Company,13719725815.0,18.14,3.07,22628110260.0,quote/sha/603883
650,651,sha/600114,"NBTM New Materials Group Co., Ltd.",13696040859.0,22.34,-1.59,4690088705.0,quote/sha/600114
651,652,sha/688107,"Shanghai Anlogic Infotech Co., Ltd.",13656937934.0,30.88,-13.94,651816900.0,quote/sha/688107
652,653,sha/600500,Sinochem International Corporation,13654825089.0,3.82,0.53,50749908344.0,quote/sha/600500
653,654,sha/688439,"Guizhou Zhenhua Fengguang Semiconductor Co., Ltd.",13640000000.0,66.6,-2.43,1063107400.0,quote/sha/688439
654,655,sha/603305,"Ningbo Xusheng Group Co., Ltd.",13634515137.0,14.6,-5.01,4532793965.0,quote/sha/603305
655,656,sha/600603,Guanghui Logistics Co.Ltd,13631811215.0,8.57,2.27,3731951126.0,quote/sha/600603
656,657,sha/603826,"Fujian Kuncai Material Technology Co., Ltd.",13628160000.0,20.45,-1.68,971181908.0,quote/sha/603826
657,658,sha/600550,"Baoding Tianwei Baobian Electric Co.,Ltd.",13627310752.0,7.41,-2.24,4585981187.0,quote/sha/600550
658,659,sha/600623,Shanghai Huayi Group Corporation Limited,13607262171.0,6.73,-0.15,43986755493.0,quote/sha/600623
659,660,sha/688548,"Guangzhou Guanggang Gases & Energy Co.,Ltd.",13576610781.0,10.29,-0.58,2098411300.0,quote/sha/688548
660,661,sha/600216,"Zhejiang Medicine Co., Ltd.",13549475898.0,13.88,-8.32,9030431870.0,quote/sha/600216
661,662,sha/603220,"China Bester Group Telecom Co., Ltd.",13513341324.0,30.29,0.53,3077570605.0,quote/sha/603220
662,663,sha/600315,"Shanghai Jahwa United Co., Ltd.",13491575419.0,19.78,-1.74,5982867104.0,quote/sha/600315
663,664,sha/688147,Jiangsu Leadmicro Nano-Equipment Technology Ltd,13486934384.0,29.58,-3.84,2699926200.0,quote/sha/688147
664,665,sha/603308,"Anhui Yingliu Electromechanical Co., Ltd.",13478873354.0,19.37,-2.27,2515346709.0,quote/sha/603308
665,666,sha/601801,"Anhui Xinhua Media Co., Ltd.",13470566911.0,6.94,-1.0,9801729579.0,quote/sha/601801
666,667,sha/601900,"Southern Publishing and Media Co.,Ltd.",13450043934.0,15.32,-1.54,9396547934.0,quote/sha/601900
667,668,sha/600717,"Tianjin Port Holdings Co., Ltd.",13312404775.0,4.64,0.65,12415215841.0,quote/sha/600717
668,669,sha/603033,"Sanwei Holding Group Co.,Ltd",13289651414.0,12.87,-1.0,4741474093.0,quote/sha/603033
669,670,sha/603218,"Riyue Heavy Industry Co.,Ltd",13250023150.0,13.01,-0.91,4310314522.0,quote/sha/603218
670,671,sha/688331,"RemeGen Co., Ltd.",13248631660.520248,29.91,-4.23,1715404200.0,quote/sha/688331
671,672,sha/601107,Sichuan Expressway Company Limited,13141984376.47575,4.81,0.63,11018879258.0,quote/sha/601107
672,673,sha/601952,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",13132340000.0,9.58,0.31,10961065099.0,quote/sha/601952
673,674,sha/600057,"Xiamen Xiangyu Co., Ltd.",13120396065.0,5.89,0.17,388099431383.0,quote/sha/600057
674,675,sha/688700,"Kunshan Dongwei Technology Co.,Ltd.",13082224584.0,43.0,4.93,750139900.0,quote/sha/688700
675,676,sha/600864,"Harbin Hatou Investment Co.,Ltd",12982760045.0,6.36,0.95,2701104452.0,quote/sha/600864
676,677,sha/600422,"KPC Pharmaceuticals,Inc.",12982134233.0,17.04,-2.96,7549712367.0,quote/sha/600422
677,678,sha/603515,"Opple Lighting Co.,LTD",12928555607.0,17.61,0.34,7349055882.0,quote/sha/603515
678,679,sha/601949,"China Publishing & Media Holdings Co., Ltd.",12908903406.0,6.82,-1.16,6202123931.0,quote/sha/601949
679,680,sha/688612,"Shenzhen VMAX New Energy Co., Ltd.",12906545974.0,31.46,1.45,6379266800.0,quote/sha/688612
680,681,sha/688516,"Wuxi Autowell Technology Co.,Ltd.",12898340384.0,42.13,-0.07,8946488400.0,quote/sha/688516
681,682,sha/600399,"Fushun Special Steel Co.,LTD.",12858092000.0,6.29,0.16,8733997912.0,quote/sha/600399
682,683,sha/688001,"Suzhou HYC Technology Co.,Ltd.",12846117199.0,29.51,-5.14,1820153581.0,quote/sha/688001
683,684,sha/601033,"Grandtop Yongxing Group Co.,Ltd",12843000000.0,14.26,0.42,3620104136.0,quote/sha/601033
684,685,sha/601038,First Tractor Company Limited,12841553282.91944,14.19,-1.05,12018360409.0,quote/sha/601038
685,686,sha/600116,"Chongqing Three Gorges Water Conservancy and Electric Power Co., Ltd.",12835837102.0,6.8,0.29,10887738857.0,quote/sha/600116
686,687,sha/603267,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd.",12779392230.0,53.68,-1.0,1513788282.0,quote/sha/603267
687,688,sha/600575,"Huaihe Energy (Group) Co.,Ltd",12746936293.0,3.28,1.23,29998101902.0,quote/sha/600575
688,689,sha/600787,"CMST Development Co.,Ltd.",12701723067.0,5.9,-1.01,64536633176.0,quote/sha/600787
689,690,sha/688029,"Micro-Tech (Nanjing) Co.,Ltd",12675121791.0,68.03,-0.47,2760510600.0,quote/sha/688029
690,691,sha/603393,"Xinjiang Xintai Natural Gas Co., Ltd.",12671414837.0,29.99,-0.33,3940935596.0,quote/sha/603393
691,692,sha/600167,"Luenmei Quantum Co.,Ltd",12669724580.0,5.68,0.18,3524825303.0,quote/sha/600167
692,693,sha/600657,"Cinda Real Estate Co., Ltd.",12633822176.0,4.53,1.57,10993264878.0,quote/sha/600657
693,694,sha/600064,Nanjing Gaoke Company Limited,12562265815.0,7.33,0.41,2010833122.0,quote/sha/600064
694,695,sha/600552,"Triumph Science & Technology Co.,Ltd",12553825621.0,13.85,1.47,4803479336.0,quote/sha/600552
695,696,sha/600728,"Pci Technology Group Co.,Ltd.",12521767235.0,5.8,-5.84,7341287993.0,quote/sha/600728
696,697,sha/688366,"Shanghai Haohai Biological Technology Co., Ltd.",12505672534.421703,61.6,1.84,2697657900.0,quote/sha/688366
697,698,sha/688055,"InfoVision Optoelectronics (Kunshan) Co., Ltd.",12500000250.0,3.73,-2.36,3413133700.0,quote/sha/688055
698,699,sha/603306,"HMT (Xiamen) New Technical Materials Co., Ltd",12499587551.0,38.62,-2.55,2137541061.0,quote/sha/603306
699,700,sha/600776,"Eastern Communications Co.,Ltd.",12488234574.0,11.94,-1.97,2985636350.0,quote/sha/600776
700,701,sha/600908,"Wuxi Rural Commercial Bank Co.,Ltd",12443845211.0,5.73,1.42,3821800000.0,quote/sha/600908
701,702,sha/600996,"Guizhou BC&TV Information Network CO.,LTD",12436082123.0,10.22,-5.28,1407780399.0,quote/sha/600996
702,703,sha/600648,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",12396651752.0,11.92,-1.49,7336082629.0,quote/sha/600648
703,704,sha/688698,"Suzhou Veichi Electric Co., Ltd.",12367037920.0,59.43,-7.11,1640174000.0,quote/sha/688698
704,705,sha/601069,"Western Region Gold Co., Ltd.",12342815314.0,13.73,3.23,6185948698.0,quote/sha/601069
705,706,sha/603027,"Qianhe Condiment and Food Co., Ltd.",12301941099.0,12.27,3.9,3163563895.0,quote/sha/603027
706,707,sha/603888,"Xinhuanet Co., Ltd.",12280234658.0,23.82,-2.46,2069962838.0,quote/sha/603888
707,708,sha/603283,"Suzhou Secote Precision Electronic Co.,LTD",12279481887.0,62.61,-1.79,5016963899.0,quote/sha/603283
708,709,sha/601163,"Triangle Tyre Co.,Ltd",12256000000.0,15.31,-0.07,10163740897.0,quote/sha/601163
709,710,sha/600198,"Datang Telecom Technology Co., Ltd.",12253873285.0,9.13,-2.87,912745056.0,quote/sha/600198
710,711,sha/688380,"Shenzhen China Micro Semicon Co., Ltd.",12199635350.0,30.21,-4.94,911350236.0,quote/sha/688380
711,712,sha/600662,"Shanghai Foreign Service Holding Group Co., Ltd.",12193871230.0,5.38,0.37,21113365099.0,quote/sha/600662
712,713,sha/600589,"Dawei Technology (Guangdong) Group Co., Ltd.",12182591894.0,7.99,-3.62,394734051.0,quote/sha/600589
713,714,sha/600055,"Beijing Wandong Medical Technology Co.,Ltd.",12148895082.0,17.21,-0.41,1403964554.0,quote/sha/600055
714,715,sha/688549,"GrandiT Co., Ltd.",12143208720.0,8.52,-1.16,1027996000.0,quote/sha/688549
715,716,sha/688766,"Puya Semiconductor (Shanghai) Co., Ltd.",12113853223.0,106.6,-7.41,1803569700.0,quote/sha/688766
716,717,sha/600186,Lotus Health Group Company,12106800854.0,6.84,-3.12,2420943620.0,quote/sha/600186
717,718,sha/688362,"Forehope Electronic (Ningbo) Co., Ltd.",12105343536.0,30.47,-0.33,3604517889.0,quote/sha/688362
718,719,sha/601882,"Ningbo Haitian Precision Machinery Co.,Ltd.",12084300000.0,23.09,-3.39,3309175033.0,quote/sha/601882
719,720,sha/600861,"FESCO Group Co., Ltd.",12052539766.0,21.07,0.43,42753907386.0,quote/sha/600861
720,721,sha/603456,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd",12049874245.0,13.6,0.22,4912069982.0,quote/sha/603456
721,722,sha/600821,"NYOCOR Co., Ltd.",12040028712.0,6.07,-2.41,3569634910.0,quote/sha/600821
722,723,sha/688182,"Jiangsu Cai Qin Technology Co., Ltd",12020000000.0,30.64,-3.34,411805100.0,quote/sha/688182
723,724,sha/601068,China Aluminum International Engineering Corporation Limited,11921321395.0,4.34,-1.36,23439988000.0,quote/sha/601068
724,725,sha/601828,Red Star Macalline Group Corporation Ltd.,11918271748.889135,3.05,0.66,8944925464.0,quote/sha/601828
725,726,sha/601595,"Shanghai Film Co., Ltd.",11904192000.0,26.5,-2.61,725563372.0,quote/sha/601595
726,727,sha/603297,"Ningbo Yongxin Optics Co.,Ltd",11896223955.0,99.19,-7.33,894057334.0,quote/sha/603297
727,728,sha/601005,Chongqing Iron & Steel Company Limited,11871219607.716496,1.38,1.47,29903399269.0,quote/sha/601005
728,729,sha/688006,Zhejiang HangKe Technology Incorporated Company,11850084344.0,19.76,-2.23,2998351564.0,quote/sha/688006
729,730,sha/600129,"Chongqing Taiji Industry(Group) Co.,Ltd",11811652680.0,21.42,0.47,13873724844.0,quote/sha/600129
730,731,sha/601083,"Shanghai Jinjiang Shipping (Group) Co., Ltd.",11802374400.0,9.08,-0.44,5574386674.0,quote/sha/601083
731,732,sha/688584,"Wafer Works (Shanghai) Co., Ltd.",11785267432.0,18.28,0.11,1108736300.0,quote/sha/688584
732,733,sha/600611,"Dazhong Transportation (Group) Co., Ltd.",11785205468.0,6.7,-1.9,3513222474.0,quote/sha/600611
733,734,sha/600285,"Henan Lingrui Pharmaceutical Co., Ltd.",11770095748.0,20.85,0.72,3563807975.0,quote/sha/600285
734,735,sha/603132,Jinhui Mining Incorporation Limited,11726220000.0,12.63,5.69,1539059099.0,quote/sha/603132
735,736,sha/688076,"Jiangsu Sinopep-Allsino Biopharmaceutical Co., Ltd.",11714276558.0,54.21,1.21,1624608104.0,quote/sha/688076
736,737,sha/600596,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",11701006415.0,8.6,-0.81,14168635144.0,quote/sha/600596
737,738,sha/688123,Giantec Semiconductor Corporation,11694830038.0,74.74,-5.66,1027810651.0,quote/sha/688123
738,739,sha/600179,"Antong Holdings Co., Ltd.",11683840200.0,2.84,-1.05,7272137660.0,quote/sha/600179
739,740,sha/600123,"Shanxi Lanhua Sci-Tech Venture Co.,Ltd",11668060966.0,7.82,2.49,12098791312.0,quote/sha/600123
740,741,sha/600269,"Jiangxi Ganyue Expressway CO.,LTD.",11653681000.0,5.07,1.6,6829360219.0,quote/sha/600269
741,742,sha/601718,Jihua Group Corporation Limited,11637817921.0,2.67,0.38,10761265211.0,quote/sha/601718
742,743,sha/600619,"Shanghai Highly (Group) Co., Ltd.",11632071693.0,13.52,-3.15,18819314802.0,quote/sha/600619
743,744,sha/603530,"Jiangsu Shemar Electric Co.,Ltd",11608191040.0,27.37,-1.97,1181792154.0,quote/sha/603530
744,745,sha/603277,"Yindu Kitchen Equipment Co., Ltd",11584820280.0,27.07,-0.37,2688512384.0,quote/sha/603277
745,746,sha/600458,"Zhuzhou Times New Material Technology Co., Ltd.",11583496536.0,13.85,-1.42,18001408795.0,quote/sha/600458
746,747,sha/688408,"Arctech Solar Holding Co., Ltd.",11567722533.0,58.04,0.19,8972916400.0,quote/sha/688408
747,748,sha/603119,"Zhejiang Rongtai Electric Material Co.,Ltd.",11566241253.0,31.86,-9.23,1026592807.0,quote/sha/603119
748,749,sha/600734,Fujian Start Group Co.Ltd,11545006462.0,5.15,0.59,191150386.0,quote/sha/600734
749,750,sha/603599,"Anhui Guangxin Agrochemical Co., Ltd.",11533112601.0,12.41,-0.4,4266115791.999999,quote/sha/603599
750,751,sha/600651,"Shanghai Feilo Acoustics Co.,Ltd",11532328869.0,4.58,-2.14,1979002432.0,quote/sha/600651
751,752,sha/600409,"Tangshan Sanyou Chemical Industries Co.,Ltd",11498426425.0,5.59,0.72,21583336492.0,quote/sha/600409
752,753,sha/688232,"Guo Tai Epoint Software Co.,Ltd",11496870000.0,35.26,-3.85,2142120400.0,quote/sha/688232
753,754,sha/600211,Tibet Rhodiola Pharmaceutical Holding Co.,11487456145.0,35.7,0.34,2941761782.0,quote/sha/600211
754,755,sha/600259,"Rising Nonferrous Metals Share Co.,Ltd.",11452278376.0,33.91,0.71,13981619451.0,quote/sha/600259
755,756,sha/688185,CanSino Biologics Inc.,11442211511.238354,61.12,-0.13,846338072.0,quote/sha/688185
756,757,sha/600461,"Jiangxi Hongcheng Environment Co.,Ltd.",11441742562.0,8.91,0.91,7978290539.0,quote/sha/600461
757,758,sha/601512,"China-Singapore Suzhou Industrial Park Development Group Co., Ltd.",11436530700.0,7.64,-1.04,3030311602.0,quote/sha/601512
758,759,sha/688686,"OPT Machine Vision Tech Co., Ltd.",11411902079.0,93.17,-8.66,831177278.0,quote/sha/688686
759,760,sha/600597,"Bright Dairy & Food Co.,Ltd",11358623807.0,8.81,6.92,24233845371.0,quote/sha/600597
760,761,sha/688016,"Shanghai MicroPort Endovascular MedTech Co., Ltd.",11281114217.0,92.81,0.25,1206473183.0,quote/sha/688016
761,762,sha/603235,"JiangXi Tianxin Pharmaceutical Co., Ltd.",11267563835.0,25.81,-1.07,2008232426.0,quote/sha/603235
762,763,sha/603915,"Jiangsu Guomao Reducer Co., Ltd.",11257230384.0,17.17,-6.23,2576574972.0,quote/sha/603915
763,764,sha/601096,"Hsino Tower Group Co., Ltd.",11208899819.0,4.23,-0.7,10293561379.0,quote/sha/601096
764,765,sha/600869,"Far East Smarter Energy Co., Ltd.",11207731367.0,5.17,2.38,25295524921.0,quote/sha/600869
765,766,sha/600246,"Vantone Neo Development Group Co., Ltd.",11202608654.0,6.04,-3.67,457615381.0,quote/sha/600246
766,767,sha/600797,"Insigma Technology Co., Ltd.",11188203318.0,10.78,-2.53,3446996349.0,quote/sha/600797
767,768,sha/688660,"Shanghai Electric Wind Power Group Co., Ltd.",11173333892.0,8.27,-1.31,10449020500.0,quote/sha/688660
768,769,sha/600328,"CNSIG Inner Mongolia Chemical Industry Co.,Ltd.",11155488706.0,7.6,0.8,13259294908.0,quote/sha/600328
769,770,sha/688739,"Liaoning Chengda Biotechnology Co.,Ltd.",11151201659.0,27.09,0.59,1676241143.0,quote/sha/688739
770,771,sha/600894,"Guangzhou Guangri Stock Co.,Ltd.",11141697086.0,12.49,-2.04,6964744128.0,quote/sha/600894
771,772,sha/600151,"Shanghai Aerospace Automobile Electromechanical Co., Ltd.",11115455224.0,7.43,-4.13,5348632880.0,quote/sha/600151
772,773,sha/600572,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",11110535438.0,4.43,0.45,6461537409.0,quote/sha/600572
773,774,sha/600133,"Wuhan East Lake High Technology Group Co., Ltd.",11099557099.0,10.41,-3.7,5120240912.0,quote/sha/600133
774,775,sha/601101,"Beijing Haohua Energy Resource Co., Ltd.",11073584051.0,7.57,4.13,9160469567.0,quote/sha/601101
775,776,sha/600037,"Beijing Gehua Catv Network Co.,Ltd.",11050716399.0,7.84,-4.27,2314120799.0,quote/sha/600037
776,777,sha/603100,"Chongqing Chuanyi Automation Co., Ltd.",11029605475.0,21.83,0.6,7549915621.0,quote/sha/603100
777,778,sha/601200,"Shanghai Environment Group Co., Ltd",10998701151.0,8.15,0.37,6341599891.0,quote/sha/601200
778,779,sha/688498,"Yuanjie Semiconductor Technology Co., Ltd.",10995981541.0,129.35001,0.91,252172700.0,quote/sha/688498
779,780,sha/601022,"Ningbo Ocean Shipping Co., Ltd.",10940174672.0,8.36,-0.24,4921268601.0,quote/sha/601022
780,781,sha/603185,"Hongyuan Green Energy Co.,Ltd.",10936735600.0,16.43,0.43,7616793765.0,quote/sha/603185
781,782,sha/688048,"Suzhou Everbright Photonics Co., Ltd.",10927593667.0,63.6,-4.75,271993100.0,quote/sha/688048
782,783,sha/600459,"Sino-Platinum Metals Co.,Ltd",10924034981.0,14.53,1.18,46969346251.0,quote/sha/600459
783,784,sha/600481,"Shuangliang Eco-Energy Systems Co.,Ltd",10921030665.0,5.89,1.2,14708002391.0,quote/sha/600481
784,785,sha/603496,EmbedWay Technologies (Shanghai) Corporation,10871103800.0,33.6,-3.78,1153986714.0,quote/sha/603496
785,786,sha/603809,"Chengdu Haoneng Technology Co., Ltd.",10868348526.0,17.28,-7.05,2299990374.0,quote/sha/603809
786,787,sha/605376,"Jiangsu Boqian New Materials Stock Co., Ltd.",10859016000.0,43.51,5.35,924523941.0,quote/sha/605376
787,788,sha/603328,"Guangdong Ellington Electronics Technology Co.,Ltd",10853071182.0,10.83,1.03,3506461968.0,quote/sha/603328
788,789,sha/688596,"Shanghai GenTech Co., Ltd.",10844484298.0,38.72,-2.59,5469337700.0,quote/sha/688596
789,790,sha/600639,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",10835492376.0,11.14,2.2,3251039524.0,quote/sha/600639
790,791,sha/688300,Novoray Corporation,10834536823.0,58.62,-2.4,894538263.0,quote/sha/688300
791,792,sha/688161,"Shandong Weigao Orthopaedic Device Co., Ltd",10814128295.0,27.02,-1.1,1452186200.0,quote/sha/688161
792,793,sha/600686,"Xiamen King Long Motor Group Co., Ltd.",10784393152.0,15.3,-0.97,19715274232.0,quote/sha/600686
793,794,sha/605507,Guobang Pharma Ltd.,10777581750.0,19.54,-0.2,5714118199.0,quote/sha/605507
794,795,sha/688003,"Suzhou TZTEK Technology Co., Ltd",10771468180.0,57.33,-6.93,1608011820.0,quote/sha/688003
795,796,sha/603516,"Beijing Tricolor Technology Co., Ltd",10760185238.0,52.8,-1.31,488167877.0,quote/sha/603516
796,797,sha/600812,North China Pharmaceutical Company.Ltd,10757629420.0,6.35,1.76,9705755961.0,quote/sha/600812
797,798,sha/600273,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",10731318285.0,7.91,0.38,9229490503.0,quote/sha/600273
798,799,sha/600866,"Star Lake Bioscience Co., Inc.Zhaoqing Guangdong",10699883647.0,6.53,0.46,17434669737.0,quote/sha/600866
799,800,sha/688190,"Qingdao Yunlu Advanced Materials Technology Co., Ltd.",10699200000.0,89.88,5.54,1900247000.0,quote/sha/688190
800,801,sha/600997,"Kailuan Energy Chemical Co.,Ltd.",10685892997.0,6.71,1.51,21391395981.0,quote/sha/600997
801,802,sha/605198,"Yantai North Andre Juice Co.,Ltd.",10625921535.035114,36.3,-3.3,1232364013.0,quote/sha/605198
802,803,sha/688486,Lontium Semiconductor Corporation,10623690938.0,107.57,3.08,466002733.0,quote/sha/688486
803,804,sha/688083,"Zwsoft Co.,Ltd.",10611168345.0,88.02,-1.81,886715300.0,quote/sha/688083
804,805,sha/688127,"Zhejiang Lante Optics Co., Ltd.",10603960120.0,26.78,-4.01,1034212739.0,quote/sha/688127
805,806,sha/600185,"Gree Real Estate Co.,Ltd",10593732568.0,5.68,1.25,4455208603.0,quote/sha/600185
806,807,sha/688139,"Qingdao Haier Biomedical Co.,Ltd",10588018419.0,33.79,0.75,2283832900.0,quote/sha/688139
807,808,sha/688652,"Beijing Jingyi Automation Equipment Co., Ltd.",10543680000.0,62.76,-2.55,1026465500.0,quote/sha/688652
808,809,sha/600635,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",10539078931.0,3.95,-1.74,6295573993.0,quote/sha/600635
809,810,sha/603083,"CIG ShangHai Co., Ltd.",10536724770.0,39.65,-1.59,3520299880.0,quote/sha/603083
810,811,sha/605011,"Hangzhou Cogeneration Group Co., Ltd.",10514628000.0,25.29,5.86,3602148760.0,quote/sha/605011
811,812,sha/600375,"Hanma Technology Group Co.,Ltd.",10500117454.0,6.51,1.4,4304212287.0,quote/sha/600375
812,813,sha/688593,"Shanghai New Vision Microelectronics Co., Ltd",10485379899.0,22.92,-1.08,472634552.0,quote/sha/688593
813,814,sha/600395,"Guizhou Panjiang Refined Coal Co.,Ltd.",10475529483.0,4.84,1.47,8233063287.999999,quote/sha/600395
814,815,sha/688326,"Beijing Jingwei Hirain Technologies Co., Inc.",10469732079.0,91.32,-3.23,5540610200.0,quote/sha/688326
815,816,sha/603279,Jingjin Equipment Inc.,10450809884.0,18.36,0.88,6305140507.0,quote/sha/603279
816,817,sha/600961,"Zhuzhou Smelter Group Co.,Ltd.",10449780127.0,9.75,-1.12,18988075251.0,quote/sha/600961
817,818,sha/601528,"Zhejiang Shaoxing RuiFeng Rural Commercial Bank Co.,Ltd",10438698621.0,5.35,1.33,2885445000.0,quote/sha/601528
818,819,sha/600210,"Shanghai Zijiang Enterprise Group Co., Ltd.",10404810044.0,6.9,-0.29,8969565832.0,quote/sha/600210
819,820,sha/600773,"Tibet Urban Development and Investment Co.,LTD",10391328566.0,10.87,1.49,1184584796.0,quote/sha/600773
820,821,sha/600993,"Mayinglong Pharmaceutical Group Co., Ltd.",10362535540.0,24.15,0.08,3482318747.0,quote/sha/600993
821,822,sha/600971,"Anhui Hengyuan Coal Industry and Electricity Power Co.,Ltd",10308041954.0,8.56,2.15,7226665593.0,quote/sha/600971
822,823,sha/603567,"Heilongjiang ZBD Pharmaceutical Co., Ltd.",10305254113.0,11.02,0.46,3117259114.0,quote/sha/603567
